player_id,player_name,position,recent_team,wk1_opp,wk1_points,wk1_vorp,matchup_mult,base_pg,projected_season_points,wk1_overall_rank,wk1_pos_rank,overall_rank
KLE258860,Marlin Klein,TE,HOU,BUF,6.18,-3.8,0.8932003002627299,6.917647058823529,117.6,240,46,218
00-0033923,Kareem Hunt,RB,KC,DEN,8.82,-3.8,0.9027475988033381,9.764705882352942,166.0,241,49,211
00-0040311,Theo Wease Jr.,WR,MIA,LV,8.71,-3.81,1.0084519398216647,8.63529411764706,146.8,242,65,248
00-0036212,Tua Tagovailoa,QB,ATL,PIT,14.35,-3.83,1.0908663669799754,13.152941176470588,223.6,243,33,260
00-0036290,Cole Kmet,TE,CHI,CAR,6.14,-3.84,1.019946195234435,6.017647058823529,102.3,244,47,246
00-0035689,Dawson Knox,TE,BUF,HOU,6.09,-3.89,1.0778618791442511,5.647058823529412,96.0,245,48,254
00-0036264,Jordan Love,QB,GB,MIN,14.24,-3.94,0.88,16.176470588235293,275.0,246,34,183
00-0026158,Joe Flacco,QB,CIN,TB,14.24,-3.94,1.12,12.717647058823529,216.2,247,35,274
SLP-13276,Omar Cooper,WR,NYJ,TEN,8.51,-4.01,1.0943461694577925,7.776470588235293,132.2,248,67,262
00-0034837,Calvin Ridley,WR,TEN,NYJ,8.51,-4.01,1.0262592801120816,8.294117647058824,141.0,249,66,255
00-0038611,Chris Rodriguez Jr.,RB,JAX,CLE,8.58,-4.04,1.1027184516307258,7.782352941176471,132.3,250,50,261
00-0032392,Austin Hooper,TE,ATL,PIT,5.83,-4.15,1.12,5.205882352941177,88.5,251,49,259
00-0039384,Tyrone Tracy Jr.,RB,NYG,DAL,8.3,-4.32,0.9571634524076728,8.670588235294119,147.4,252,51,247
BER218265,Germie Bernard,WR,PIT,ATL,8.2,-4.32,1.12,7.31764705882353,124.4,253,68,276
00-0033537,Deshaun Watson,QB,CLE,JAX,13.83,-4.35,0.9041479362484676,15.3,260.1,254,36,206
00-0039890,Adonai Mitchell,WR,NYJ,TEN,8.16,-4.36,1.0943461694577925,7.458823529411765,126.8,255,69,271
00-0039917,Michael Penix Jr.,QB,ATL,PIT,13.81,-4.37,1.0908663669799754,12.658823529411764,215.2,256,37,277
00-0037291,Jalen Nailor,WR,LV,MIA,8.15,-4.37,1.068787398688018,7.623529411764705,129.6,257,70,265
00-0039066,Michael Mayer,TE,LV,MIA,5.48,-4.5,1.12,4.894117647058824,83.2,258,50,268
00-0040667,Matthew Golden,WR,GB,MIN,7.88,-4.64,0.88,8.952941176470588,152.2,259,71,238
00-0037252,Greg Dulcich,TE,MIA,LV,5.31,-4.67,0.8934324039509172,5.9411764705882355,101.0,260,51,249
00-0033553,James Conner,RB,ARI,LAC,7.91,-4.71,0.88,8.994117647058824,152.9,261,52,233
00-0039855,Jalen McMillan,WR,TB,CIN,7.8,-4.72,0.88,8.858823529411765,150.6,262,72,240
00-0034613,Tanner Hudson,TE,CIN,TB,5.25,-4.73,1.12,4.688235294117647,79.7,263,52,275
00-0038608,Kayshon Boutte,WR,HOU,BUF,7.79,-4.73,0.9197476201018375,8.464705882352941,143.9,264,73,251
00-0035243,Miles Sanders,RB,DAL,NYG,7.86,-4.76,1.1018068336815208,7.129411764705883,121.2,265,53,281
00-0032268,Marcus Mariota,QB,WAS,PHI,13.42,-4.76,0.988312219043727,13.576470588235296,230.8,266,38,256
00-0035535,Darius Slayton,WR,NYG,DAL,7.73,-4.79,1.12,6.8999999999999995,117.3,267,74,290
00-0033908,Cooper Kupp,WR,SEA,NE,7.72,-4.8,1.015730034955633,7.6,129.2,268,75,266
00-0036309,Darnell Mooney,WR,NYG,DAL,7.71,-4.81,1.12,6.888235294117647,117.1,269,76,292
00-0039373,Audric Estimé,RB,NO,DET,7.78,-4.84,1.0085179302128837,7.711764705882352,131.1,270,54,264
00-0040130,Jayden Higgins,WR,HOU,BUF,7.67,-4.85,0.9197476201018375,8.341176470588236,141.8,271,77,252
00-0038558,Darnell Washington,TE,PIT,ATL,5.1,-4.88,1.0375328201189562,4.917647058823529,83.6,272,53,267
00-0039391,Kimani Vidal,RB,LAC,ARI,7.73,-4.89,1.12,6.8999999999999995,117.3,273,55,291
00-0039342,Xavier Legette,WR,CAR,CHI,7.56,-4.96,1.12,6.752941176470588,114.8,274,78,298
00-0033119,Jacoby Brissett,QB,ARI,LAC,13.19,-4.99,0.9332039231712301,14.129411764705882,240.2,275,39,244
00-0039868,Troy Franklin,WR,DEN,KC,7.5,-5.02,1.014317887211449,7.394117647058824,125.7,276,79,273
00-0039424,Devaughn Vele,WR,NO,DET,7.45,-5.07,1.12,6.652941176470588,113.1,277,80,303
00-0039405,Jawhar Jordan,RB,HOU,BUF,7.51,-5.11,1.0110875106202208,7.423529411764706,126.2,278,56,272
00-0033555,Mack Hollins,WR,NE,SEA,7.34,-5.18,0.9842699650443667,7.458823529411765,126.8,279,81,269
00-0036534,Shane Zylstra,TE,BUF,HOU,4.74,-5.24,1.0778618791442511,4.3999999999999995,74.8,280,54,283
00-0036637,Noah Gray,TE,KC,DEN,4.71,-5.27,1.12,4.205882352941177,71.5,281,55,295
00-0030035,Adam Thielen,WR,PIT,ATL,7.21,-5.31,1.12,6.4411764705882355,109.5,282,82,312
LAN311008,Ja'Kobi Lane,WR,BAL,IND,7.16,-5.36,1.0738153535935475,6.670588235294118,113.4,283,83,302
00-0038115,Daniel Bellinger,TE,TEN,NYJ,4.59,-5.39,1.064193473484916,4.31764705882353,73.4,284,56,287
00-0037837,Calvin Austin III,WR,NYG,DAL,7.12,-5.4,1.12,6.352941176470588,108.0,285,84,316
00-0038555,Tank Bigsby,RB,PHI,WAS,7.15,-5.47,1.12,6.382352941176471,108.5,286,57,315
00-0022942,Philip Rivers,QB,IND,BAL,12.68,-5.5,1.009870936097981,12.558823529411764,213.5,287,40,280
00-0040134,Pat Bryant,WR,DEN,KC,6.99,-5.53,1.014317887211449,6.888235294117647,117.1,288,85,293
00-0034159,Will Dissly,TE,LAC,ARI,4.45,-5.53,1.0678478932609357,4.170588235294118,70.9,289,57,297
00-0035249,Josh Oliver,TE,MIN,GB,4.44,-5.54,0.88,5.047058823529412,85.8,290,58,263
00-0038454,Keaton Mitchell,RB,LAC,ARI,7.08,-5.54,1.12,6.323529411764706,107.5,291,58,320
00-0038621,DeMario Douglas,WR,NE,SEA,6.96,-5.56,0.9842699650443667,7.070588235294117,120.2,292,86,285
00-0037263,Tyler Allgeier,RB,ARI,LAC,7.03,-5.59,0.88,7.988235294117648,135.8,293,59,257
00-0038393,Dontayvion Wicks,WR,PHI,WAS,6.93,-5.59,1.102516596179278,6.2823529411764705,106.8,294,87,326
00-0039880,Malik Washington,WR,MIA,LV,6.91,-5.61,1.0084519398216647,6.852941176470588,116.5,295,88,296
00-0040194,Jackson Hawes,TE,BUF,HOU,4.37,-5.61,1.0778618791442511,4.052941176470589,68.9,296,59,300
00-0037005,Tommy Tremble,TE,CAR,CHI,4.35,-5.63,0.9098648817715501,4.7823529411764705,81.3,297,60,270
00-0037157,Bam Knight,RB,ARI,LAC,6.96,-5.66,0.88,7.911764705882353,134.5,298,60,258
00-0040170,Elic Ayomanor,WR,TEN,NYJ,6.83,-5.69,1.0262592801120816,6.652941176470588,113.1,299,89,304
00-0036550,Rashod Bateman,WR,BAL,IND,6.78,-5.74,1.0738153535935475,6.31764705882353,107.4,300,90,319
00-0034270,Tyler Conklin,TE,DET,NO,4.21,-5.77,0.9519861753621377,4.423529411764706,75.2,301,62,282
00-0039356,Ja'Tavion Sanders,TE,CAR,CHI,4.21,-5.77,0.9098648817715501,4.623529411764705,78.6,302,61,278
00-0036972,Mac Jones,QB,SF,LA,12.39,-5.79,1.0990438892049184,11.270588235294117,191.6,303,41,349
00-0034983,Hunter Renfrow,WR,CAR,CHI,6.7,-5.82,1.12,5.982352941176471,101.7,304,92,344
00-0037197,Isiah Pacheco,RB,DET,NO,6.8,-5.82,0.9410582019717192,7.229411764705882,122.9,305,61,279
00-0040705,Chimere Dike,WR,TEN,NYJ,6.7,-5.82,1.0262592801120816,6.529411764705882,111.0,306,91,310
00-0029263,Russell Wilson,QB,NYG,DAL,12.34,-5.84,1.12,11.01764705882353,187.3,307,42,367
00-0040648,Tory Horton,WR,SEA,NE,6.66,-5.86,1.015730034955633,6.5588235294117645,111.5,308,93,309
00-0039901,Keon Coleman,WR,BUF,HOU,6.64,-5.88,0.9500774850564534,6.988235294117647,118.8,309,94,288
00-0037746,Brian Robinson,RB,ATL,PIT,6.74,-5.88,0.9517931430210873,7.082352941176471,120.4,310,62,284
00-0039811,MarShawn Lloyd,RB,GB,MIN,6.74,-5.88,0.954732471209793,7.064705882352941,120.1,311,63,286
00-0035208,Olamide Zaccheaus,WR,ATL,PIT,6.63,-5.89,1.0074913277732673,6.576470588235294,111.8,312,95,308
00-0034791,Nick Chubb,RB,HOU,BUF,6.72,-5.9,1.0110875106202208,6.647058823529412,113.0,313,64,305
00-0034775,Christian Kirk,WR,SF,LA,6.59,-5.93,1.12,5.888235294117647,100.1,314,96,351
00-0036754,Brock Wright,TE,DET,NO,4.03,-5.95,0.9519861753621377,4.235294117647059,72.0,315,63,289
00-0034975,Justice Hill,RB,BAL,IND,6.5,-6.12,1.0066946943144737,6.452941176470588,109.7,316,65,311
00-0039410,Ryan Flournoy,WR,DAL,NYG,6.38,-6.14,1.014317887211449,6.288235294117648,106.9,317,97,325
COL293648,Jonah Coleman,RB,DEN,KC,6.47,-6.15,0.9583789430066126,6.752941176470588,114.8,318,66,299
00-0038619,Andrei Iosivas,WR,CIN,TB,6.37,-6.15,1.003633483037199,6.347058823529412,107.9,319,98,317
00-0038976,Marvin Mims Jr.,WR,DEN,KC,6.35,-6.17,1.014317887211449,6.258823529411765,106.4,320,99,327
00-0039936,Thomas Yassmin,TE,LAC,ARI,3.76,-6.22,1.0678478932609357,3.5176470588235293,59.8,321,64,334
00-0039074,Davis Allen,TE,LA,SF,3.74,-6.24,1.12,3.341176470588235,56.8,322,65,341
00-0040727,Tre Harris,WR,LAC,ARI,6.27,-6.25,0.9820551765676352,6.382352941176471,108.5,323,100,314
FIE775129,Malachi Fields,WR,NYG,DAL,6.22,-6.3,1.12,5.552941176470589,94.4,324,101,378
00-0037614,John Metchie III,WR,CAR,CHI,6.2,-6.32,1.12,5.535294117647059,94.1,325,103,380
00-0033307,Kendrick Bourne,WR,ARI,LAC,6.2,-6.32,1.0004059340172706,6.194117647058824,105.3,326,102,330
00-0037231,Kevin Austin Jr.,WR,NO,DET,6.19,-6.33,1.12,5.529411764705882,94.0,327,104,381
00-0038979,Cedric Tillman,WR,CLE,JAX,6.18,-6.34,0.9795925898590302,6.311764705882353,107.3,328,105,323
00-0037004,Hunter Long,TE,JAX,CLE,3.64,-6.34,0.978563773733188,3.7176470588235295,63.2,329,66,313
SLP-13288,Nicholas Singleton,RB,TEN,NYJ,6.27,-6.35,1.12,5.594117647058823,95.1,330,67,372
00-0029604,Kirk Cousins,QB,LV,MIA,11.83,-6.35,1.0441238417188003,11.329411764705881,192.6,331,43,345
00-0038951,Sean Tucker,RB,TB,CIN,6.24,-6.38,1.0668614789619988,5.852941176470588,99.5,332,68,355
SLP-13305,Mike Washington,RB,LV,MIA,6.23,-6.39,0.9374117301748995,6.641176470588236,112.9,333,69,306
00-0040566,CJ Dippre,TE,NE,SEA,3.57,-6.41,1.0158636897767332,3.5176470588235293,59.8,334,67,335
00-0040177,Jordan James,RB,SF,LA,6.21,-6.41,1.12,5.547058823529412,94.3,335,70,379
00-0030564,DeAndre Hopkins,WR,BAL,IND,6.11,-6.41,1.0738153535935475,5.688235294117647,96.7,336,106,365
00-0032950,Carson Wentz,QB,MIN,GB,11.74,-6.44,1.0291990192071925,11.405882352941177,193.9,337,44,340
00-0037086,Grant Calcaterra,TE,PHI,WAS,3.53,-6.45,1.0985782413774627,3.211764705882353,54.6,338,68,352
ALL092954,Cyrus Allen,WR,KC,DEN,6.07,-6.45,1.044154370034052,5.81764705882353,98.9,339,107,356
00-0036422,Adam Trautman,TE,DEN,KC,3.52,-6.46,1.019260721238859,3.4529411764705884,58.7,340,69,337
00-0037801,KaVontae Turpin,WR,DAL,NYG,6.03,-6.49,1.014317887211449,5.9411764705882355,101.0,341,108,347
00-0039376,Spencer Rattler,QB,NO,DET,11.66,-6.52,1.0478938156078843,11.129411764705882,189.2,342,45,360
00-0038046,Charlie Kolar,TE,LAC,ARI,3.42,-6.56,1.0678478932609357,3.1999999999999997,54.4,343,70,353
00-0040162,Dylan Sampson,RB,CLE,JAX,6.06,-6.56,0.9031917945775355,6.711764705882352,114.1,344,71,301
BRA531428,Zachariah Branch,WR,ATL,PIT,5.95,-6.57,1.0074913277732673,5.905882352941177,100.4,345,109,350
00-0037475,Stone Smartt,TE,PHI,WAS,3.41,-6.57,1.0985782413774627,3.105882352941176,52.8,346,71,359
WIL143106,Antonio Williams,WR,WAS,PHI,5.92,-6.6,0.8994390729943169,6.582352941176471,111.9,347,110,307
00-0036893,Najee Harris,RB,NYG,DAL,6.02,-6.6,0.9571634524076728,6.294117647058823,107.0,348,72,324
00-0039041,Elijah Higgins,TE,ARI,LAC,3.37,-6.61,0.9558416602613374,3.5294117647058822,60.0,349,72,328
00-0039875,Ray Davis,RB,BUF,HOU,5.91,-6.71,0.9845794392523364,6.0,102.0,350,73,343
00-0032385,Sterling Shepard,WR,HOU,BUF,5.81,-6.71,0.9197476201018375,6.31764705882353,107.4,351,111,318
00-0038977,Tank Dell,WR,HOU,BUF,5.81,-6.71,0.9197476201018375,6.31764705882353,107.4,352,112,321
BLA097235,Kaelon Black,RB,SF,LA,5.9,-6.72,1.12,5.264705882352941,89.5,353,75,398
00-0040586,Jaydon Blue,RB,DAL,NYG,5.9,-6.72,1.1018068336815208,5.352941176470588,91.0,354,74,391
00-0039754,Devin Culp,TE,TB,CIN,3.25,-6.73,1.12,2.9,49.3,355,73,374
00-0035631,Drew Sample,TE,CIN,TB,3.22,-6.76,1.12,2.876470588235294,48.9,356,74,377
00-0040669,Isaac TeSlaa,WR,DET,NO,5.76,-6.76,0.9407840467180809,6.117647058823529,104.0,357,113,339
00-0040202,Devin Neal,RB,NO,DET,5.85,-6.77,1.0085179302128837,5.8,98.6,358,76,358
SAR527100,Elijah Sarratt,WR,BAL,IND,5.74,-6.78,1.0738153535935475,5.347058823529412,90.9,359,114,392
00-0032775,Demarcus Robinson,WR,SF,LA,5.71,-6.81,1.12,5.094117647058823,86.6,360,115,408
00-0034981,Foster Moreau,TE,HOU,BUF,3.15,-6.83,0.8932003002627299,3.523529411764706,59.9,361,75,329
