season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2024,2024-09-01,ffc,ppr,Xavier Legette,CAR,WR,141.3,121.0,178.0,11.9,23.0
2024,2024-09-01,ffc,ppr,Harrison Butker,KC,K,142.0,88.0,182.0,20.5,117.0
2024,2024-09-01,ffc,ppr,Brandon Aubrey,DAL,K,143.6,99.0,185.0,17.4,125.0
2024,2024-09-01,ffc,ppr,Kimani Vidal,LAC,RB,143.9,118.0,180.0,14.2,63.0
2024,2024-09-01,ffc,ppr,Chicago Defense,CHI,DST,147.4,80.0,191.0,25.7,46.0
2024,2024-09-01,ffc,ppr,Ray Davis,BUF,RB,147.7,113.0,178.0,13.2,65.0
2024,2024-09-01,ffc,ppr,Detroit Defense,DET,DST,148.6,51.0,181.0,37.5,17.0
2024,2024-09-01,ffc,ppr,Jordan Mason,SF,RB,149.1,102.0,177.0,18.1,40.0
2024,2024-09-01,ffc,ppr,Deshaun Watson,CLE,QB,149.3,114.0,177.0,13.2,38.0
2024,2024-09-01,ffc,ppr,Younghoe Koo,ATL,K,149.5,110.0,187.0,16.5,48.0
2024,2024-09-01,ffc,ppr,Jake Moody,SF,K,150.6,113.0,173.0,15.3,34.0
2024,2024-09-01,ffc,ppr,Evan McPherson,CIN,K,150.8,113.0,185.0,16.8,17.0
2024,2024-09-01,ffc,ppr,Dameon Pierce,HOU,RB,151.4,120.0,178.0,16.3,22.0
2024,2024-09-01,ffc,ppr,Luke Musgrave,GB,TE,151.7,107.0,178.0,19.6,35.0
2024,2024-09-01,ffc,ppr,Isaiah Likely,BAL,TE,152.0,92.0,180.0,22.8,24.0
2024,2024-09-01,ffc,ppr,Jahan Dotson,PHI,WR,152.0,126.0,178.0,12.7,22.0
2024,2024-09-01,ffc,ppr,Quentin Johnston,LAC,WR,152.2,113.0,179.0,19.5,22.0
2024,2024-09-01,ffc,ppr,Bucky Irving,TB,RB,152.9,123.0,180.0,13.2,97.0
2024,2024-09-01,ffc,ppr,Jake Elliott,PHI,K,153.6,119.0,190.0,15.1,47.0
2024,2024-09-01,ffc,ppr,Cleveland Defense,CLE,DST,155.1,97.0,191.0,22.3,64.0
2024,2024-09-01,ffc,ppr,Josh Downs,IND,WR,155.9,122.0,180.0,13.6,50.0
2024,2024-09-01,ffc,ppr,Taysom Hill,NO,TE,155.9,116.0,180.0,15.0,99.0
2024,2024-09-01,ffc,ppr,Baker Mayfield,TB,QB,156.0,120.0,185.0,14.3,59.0
2024,2024-09-01,ffc,ppr,Jaylen Wright,MIA,RB,156.6,119.0,186.0,14.3,69.0
2024,2024-09-01,ffc,ppr,Ka'imi Fairbairn,HOU,K,156.8,116.0,191.0,15.3,30.0
2024,2024-09-01,ffc,ppr,Pittsburgh Defense,PIT,DST,157.8,97.0,196.0,23.3,39.0
2024,2024-09-01,ffc,ppr,Antonio Gibson,NE,RB,158.6,136.0,178.0,12.6,25.0
2024,2024-09-01,ffc,ppr,Buffalo Defense,BUF,DST,158.8,119.0,193.0,21.3,39.0
2024,2024-09-01,ffc,ppr,Adam Thielen,CAR,WR,159.0,122.0,180.0,13.9,67.0
2024,2024-09-01,ffc,ppr,MarShawn Lloyd,GB,RB,159.1,134.0,182.0,14.1,19.0
2024,2024-09-01,ffc,ppr,Geno Smith,SEA,QB,159.8,137.0,187.0,13.4,33.0
2024,2024-09-01,ffc,ppr,Dontayvion Wicks,GB,WR,160.0,114.0,200.0,17.6,51.0
2024,2024-09-01,ffc,ppr,Will Levis,TEN,QB,160.0,140.0,180.0,10.7,34.0
2024,2024-09-01,ffc,ppr,Cameron Dicker,LAC,K,160.0,118.0,188.0,15.8,29.0
2024,2024-09-01,ffc,ppr,Daniel Carlson,LV,K,160.2,141.0,194.0,16.2,20.0
2024,2024-09-01,ffc,ppr,Alexander Mattison,LV,RB,160.7,139.0,184.0,11.1,20.0
2024,2024-09-01,ffc,ppr,Adonai Mitchell,IND,WR,160.9,127.0,180.0,14.9,35.0
2024,2024-09-01,ffc,ppr,Cincinnati Defense,CIN,DST,160.9,138.0,180.0,16.7,11.0
2024,2024-09-01,ffc,ppr,Jason Sanders,MIA,K,161.3,119.0,196.0,17.8,42.0
2024,2024-09-01,ffc,ppr,Darnell Mooney,ATL,WR,161.8,126.0,180.0,14.4,56.0
2024,2024-09-01,ffc,ppr,Ricky Pearsall,SF,WR,162.7,121.0,182.0,15.7,16.0
2024,2024-09-01,ffc,ppr,Kansas City Defense,KC,DST,163.3,120.0,200.0,18.2,45.0
2024,2024-09-01,ffc,ppr,Ja'Lynn Polk,NE,WR,163.4,128.0,193.0,15.0,29.0
2024,2024-09-01,ffc,ppr,Michael Badgley,DET,K,164.1,143.0,180.0,13.7,23.0
2024,2024-09-01,ffc,ppr,Tyler Bass,BUF,K,165.9,132.0,180.0,14.3,27.0
2024,2024-09-01,ffc,ppr,Dawson Knox,BUF,TE,165.9,125.0,191.0,19.5,13.0
2024,2024-09-01,ffc,ppr,Rashod Bateman,BAL,WR,169.6,151.0,181.0,9.7,10.0
2024,2024-09-01,ffc,ppr,Gabe Davis,JAX,WR,169.6,151.0,178.0,9.4,14.0
2024,2024-09-01,ffc,ppr,Michael Wilson,ARI,WR,170.2,125.0,205.0,22.3,17.0
2024,2024-09-01,ffc,ppr,Tyrone Tracy Jr.,NYG,RB,174.0,150.0,201.0,15.7,16.0
2024,2024-09-01,ffc,ppr,New Orleans Defense,NO,DST,174.7,145.0,199.0,13.1,10.0
2024,2024-09-01,ffc,ppr,Greg Zuerlein,NYJ,K,174.9,137.0,203.0,20.2,25.0
2024,2024-09-01,ffc,ppr,Bo Nix,DEN,QB,177.5,126.0,208.0,21.3,15.0
2024,2024-09-01,ffc,ppr,Matt Prater,ARI,K,193.5,169.0,206.0,13.0,17.0
