adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
175,Isiah Pacheco,RB,DET,,,,ffc,ppr,154.2,18.1,45.0,2026-07-18T22:47:56.172763+00:00,isiah pacheco
176,Zach Charbonnet,RB,SEA,,,,ffc,ppr,154.3,20.1,58.0,2026-07-18T22:47:56.172763+00:00,zachary charbonnet
177,Malik Washington,WR,MIA,,,,ffc,ppr,154.5,19.3,40.0,2026-07-18T22:47:56.172763+00:00,malik washington
178,Tyrone Tracy Jr.,RB,NYG,,,,ffc,ppr,154.5,16.9,48.0,2026-07-18T22:47:56.172763+00:00,tyrone tracy
179,Buffalo Defense,DST,BUF,,,,ffc,ppr,155.0,14.5,71.0,2026-07-18T22:47:56.172763+00:00,buffalo defense
180,Harrison Butker,K,KC,,,,ffc,ppr,156.0,17.6,30.0,2026-07-18T22:47:56.172763+00:00,harrison butker
181,Baltimore Defense,DST,BAL,,,,ffc,ppr,156.1,14.5,133.0,2026-07-18T22:47:56.172763+00:00,baltimore defense
182,Brenton Strange,TE,JAX,,,,ffc,ppr,157.3,20.7,19.0,2026-07-18T22:47:56.172763+00:00,brenton strange
183,Trey Smack,K,GB,,,,ffc,ppr,158.0,15.7,10.0,2026-07-18T22:47:56.172763+00:00,trey smack
184,Brandon Aiyuk,WR,SF,,,,ffc,ppr,158.0,9.7,15.0,2026-07-18T22:47:56.172763+00:00,brandon aiyuk
185,LA Chargers Defense,DST,LAC,,,,ffc,ppr,158.8,14.6,88.0,2026-07-18T22:47:56.172763+00:00,la chargers defense
186,Cairo Santos,K,CHI,,,,ffc,ppr,158.9,15.4,18.0,2026-07-18T22:47:56.172763+00:00,cairo santos
187,Malik Willis,QB,MIA,,,,ffc,ppr,159.3,14.9,25.0,2026-07-18T22:47:56.172763+00:00,malik willis
188,Germie Bernard,WR,PIT,,,,ffc,ppr,159.6,10.0,8.0,2026-07-18T22:47:56.172763+00:00,germie bernard
189,Travis Hunter,WR,JAX,,,,ffc,ppr,160.5,18.4,41.0,2026-07-18T22:47:56.172763+00:00,travis hunter
190,Tank Dell,WR,HOU,,,,ffc,ppr,161.6,13.5,14.0,2026-07-18T22:47:56.172763+00:00,tank dell
191,Chris Bell,WR,MIA,,,,ffc,ppr,162.6,8.8,11.0,2026-07-18T22:47:56.172763+00:00,christopher bell
192,Rashod Bateman,WR,BAL,,,,ffc,ppr,162.6,14.9,11.0,2026-07-18T22:47:56.172763+00:00,rashod bateman
193,Ryan Flournoy,WR,DAL,,,,ffc,ppr,162.7,9.8,12.0,2026-07-18T22:47:56.172763+00:00,ryan flournoy
194,Keaton Mitchell,RB,LAC,,,,ffc,ppr,162.9,28.6,11.0,2026-07-18T22:47:56.172763+00:00,keaton mitchell
195,Daniel Jones,QB,IND,,,,ffc,ppr,163.4,14.5,16.0,2026-07-18T22:47:56.172763+00:00,daniel jones
196,Jack Bech,WR,LV,,,,ffc,ppr,164.2,16.9,6.0,2026-07-18T22:47:56.172763+00:00,jack bech
197,Chase McLaughlin,K,TB,,,,ffc,ppr,164.3,12.2,22.0,2026-07-18T22:47:56.172763+00:00,chase mclaughlin
