adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
179,Will Reichard,K,,,,,espn,standard,166.77,,,2026-08-24T00:32:35.608012+00:00,william reichard
180,Ja'Kobi Lane,WR,,,,,espn,standard,166.8,,,2026-08-24T00:32:35.608012+00:00,jakobi lane
181,Fernando Mendoza,QB,,,,,espn,standard,167.24,,,2026-08-24T00:32:35.608012+00:00,fernando mendoza
182,Brenton Strange,TE,,,,,espn,standard,167.8,,,2026-08-24T00:32:35.608012+00:00,brenton strange
183,Jaguars D/ST,DST,,,,,espn,standard,167.81,,,2026-08-24T00:32:35.608012+00:00,jaguars dst
184,Keenan Allen,WR,,,,,espn,standard,167.82,,,2026-08-24T00:32:35.608012+00:00,keenan allen
185,Dalton Schultz,TE,,,,,espn,standard,167.9,,,2026-08-24T00:32:35.608012+00:00,dalton schultz
186,Trey Smack,K,,,,,espn,standard,168.06,,,2026-08-24T00:32:35.608012+00:00,trey smack
187,Cairo Santos,K,,,,,espn,standard,168.09,,,2026-08-24T00:32:35.608012+00:00,cairo santos
188,Calvin Ridley,WR,,,,,espn,standard,168.21,,,2026-08-24T00:32:35.608012+00:00,calvin ridley
189,Tre Tucker,WR,,,,,espn,standard,168.29,,,2026-08-24T00:32:35.608012+00:00,tre tucker
190,Tyrone Tracy Jr.,RB,,,,,espn,standard,168.33,,,2026-08-24T00:32:35.608012+00:00,tyrone tracy
191,Packers D/ST,DST,,,,,espn,standard,168.38,,,2026-08-24T00:32:35.608012+00:00,packers dst
192,Vikings D/ST,DST,,,,,espn,standard,168.55,,,2026-08-24T00:32:35.608012+00:00,vikings dst
193,Jalen McMillan,WR,,,,,espn,standard,168.59,,,2026-08-24T00:32:35.608012+00:00,jalen mcmillan
194,49ers D/ST,DST,,,,,espn,standard,168.6,,,2026-08-24T00:32:35.608012+00:00,49ers dst
195,Mike Washington Jr.,RB,,,,,espn,standard,168.64,,,2026-08-24T00:32:35.608012+00:00,michael washington
196,Bills D/ST,DST,,,,,espn,standard,168.7,,,2026-08-24T00:32:35.608012+00:00,bills dst
197,Bryce Young,QB,,,,,espn,standard,168.73,,,2026-08-24T00:32:35.608012+00:00,bryce young
198,Jake Elliott,K,,,,,espn,standard,168.77,,,2026-08-24T00:32:35.608012+00:00,jacob elliott
199,Cooper Kupp,WR,,,,,espn,standard,168.78,,,2026-08-24T00:32:35.608012+00:00,cooper kupp
200,Pat Freiermuth,TE,,,,,espn,standard,168.89,,,2026-08-24T00:32:35.608012+00:00,pat freiermuth
201,Cam Ward,QB,,,,,espn,standard,168.93,,,2026-08-24T00:32:35.608012+00:00,cameron ward
202,Evan McPherson,K,,,,,espn,standard,168.94,,,2026-08-24T00:32:35.608012+00:00,evan mcpherson
203,Keaton Mitchell,RB,,,,,espn,standard,169.0,,,2026-08-24T00:32:35.608012+00:00,keaton mitchell
204,Aaron Rodgers,QB,,,,,espn,standard,169.09,,,2026-08-24T00:32:35.608012+00:00,aaron rodgers
205,Bears D/ST,DST,,,,,espn,standard,169.2,,,2026-08-24T00:32:35.608012+00:00,bears dst
206,AJ Barner,TE,,,,,espn,standard,169.34,,,2026-08-24T00:32:35.608012+00:00,aj barner
207,Tank Bigsby,RB,,,,,espn,standard,169.35,,,2026-08-24T00:32:35.608012+00:00,tank bigsby
208,Caleb Douglas,WR,,,,,espn,standard,169.37,,,2026-08-24T00:32:35.608012+00:00,caleb douglas
209,Cyrus Allen,WR,,,,,espn,standard,169.41,,,2026-08-24T00:32:35.608012+00:00,cyrus allen
210,Matt Gay,K,,,,,espn,standard,169.43,,,2026-08-24T00:32:35.608012+00:00,matthew gay
211,Giants D/ST,DST,,,,,espn,standard,169.43,,,2026-08-24T00:32:35.608012+00:00,giants dst
212,Dolphins D/ST,DST,,,,,espn,standard,169.45,,,2026-08-24T00:32:35.608012+00:00,dolphins dst
213,Tyler Bass,K,,,,,espn,standard,169.47,,,2026-08-24T00:32:35.608012+00:00,tyler bass
214,Darnell Washington,TE,,,,,espn,standard,169.51,,,2026-08-24T00:32:35.608012+00:00,darnell washington
215,David Njoku,TE,,,,,espn,standard,169.53,,,2026-08-24T00:32:35.608012+00:00,david njoku
216,Chase McLaughlin,K,,,,,espn,standard,169.57,,,2026-08-24T00:32:35.608012+00:00,chase mclaughlin
217,Shedeur Sanders,QB,,,,,espn,standard,169.6,,,2026-08-24T00:32:35.608012+00:00,shedeur sanders
218,Wil Lutz,K,,,,,espn,standard,169.64,,,2026-08-24T00:32:35.608012+00:00,wil lutz
219,Chig Okonkwo,TE,,,,,espn,standard,169.65,,,2026-08-24T00:32:35.608012+00:00,chig okonkwo
220,Jonah Coleman,RB,,,,,espn,standard,169.65,,,2026-08-24T00:32:35.608012+00:00,jonah coleman
221,J.J. McCarthy,QB,,,,,espn,standard,169.66,,,2026-08-24T00:32:35.608012+00:00,jj mccarthy
222,Commanders D/ST,DST,,,,,espn,standard,169.66,,,2026-08-24T00:32:35.608012+00:00,commanders dst
