adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
112,Travis Kelce,TE,KC,,,,sleeper,half_ppr,112.6,,,2026-07-19T04:32:50.961449+00:00,travis kelce
113,Romeo Doubs,WR,NE,,,,sleeper,half_ppr,112.7,,,2026-07-19T04:32:50.961449+00:00,romeo doubs
114,Bo Nix,QB,DEN,,,,sleeper,half_ppr,114.1,,,2026-07-19T04:32:50.961449+00:00,bo nix
115,Mark Andrews,TE,BAL,,,,sleeper,half_ppr,115.0,,,2026-07-19T04:32:50.961449+00:00,mark andrews
116,KC Concepcion,WR,CLE,,,,sleeper,half_ppr,116.0,,,2026-07-19T04:32:50.961449+00:00,kc concepcion
117,Dallas Goedert,TE,PHI,,,,sleeper,half_ppr,116.7,,,2026-07-19T04:32:50.961449+00:00,dallas goedert
118,Matthew Stafford,QB,LAR,,,,sleeper,half_ppr,116.7,,,2026-07-19T04:32:50.961449+00:00,matthew stafford
119,Rachaad White,RB,WAS,,,,sleeper,half_ppr,119.0,,,2026-07-19T04:32:50.961449+00:00,rachaad white
120,Hunter Henry,TE,NE,,,,sleeper,half_ppr,119.2,,,2026-07-19T04:32:50.961449+00:00,hunter henry
121,Xavier Worthy,WR,KC,,,,sleeper,half_ppr,119.8,,,2026-07-19T04:32:50.961449+00:00,xavier worthy
122,Isaiah Likely,TE,NYG,,,,sleeper,half_ppr,120.5,,,2026-07-19T04:32:50.961449+00:00,isaiah likely
123,Tyler Allgeier,RB,ARI,,,,sleeper,half_ppr,120.9,,,2026-07-19T04:32:50.961449+00:00,tyler allgeier
124,Josh Downs,WR,IND,,,,sleeper,half_ppr,121.0,,,2026-07-19T04:32:50.961449+00:00,joshua downs
125,Zach Charbonnet,RB,SEA,,,,sleeper,half_ppr,123.3,,,2026-07-19T04:32:50.961449+00:00,zachary charbonnet
126,Jordan Mason,RB,MIN,,,,sleeper,half_ppr,124.6,,,2026-07-19T04:32:50.961449+00:00,jordan mason
127,Jared Goff,QB,DET,,,,sleeper,half_ppr,125.8,,,2026-07-19T04:32:50.961449+00:00,jared goff
128,Brenton Strange,TE,JAX,,,,sleeper,half_ppr,128.3,,,2026-07-19T04:32:50.961449+00:00,brenton strange
129,Jayden Higgins,WR,HOU,,,,sleeper,half_ppr,129.3,,,2026-07-19T04:32:50.961449+00:00,jayden higgins
130,Jonah Coleman,RB,DEN,,,,sleeper,half_ppr,130.2,,,2026-07-19T04:32:50.961449+00:00,jonah coleman
131,Khalil Shakir,WR,BUF,,,,sleeper,half_ppr,130.4,,,2026-07-19T04:32:50.961449+00:00,khalil shakir
132,Tyrone Tracy,RB,NYG,,,,sleeper,half_ppr,131.4,,,2026-07-19T04:32:50.961449+00:00,tyrone tracy
133,Kenyon Sadiq,TE,NYJ,,,,sleeper,half_ppr,131.9,,,2026-07-19T04:32:50.961449+00:00,kenyon sadiq
134,Matthew Golden,WR,GB,,,,sleeper,half_ppr,132.2,,,2026-07-19T04:32:50.961449+00:00,matthew golden
135,AJ Barner,TE,SEA,,,,sleeper,half_ppr,132.6,,,2026-07-19T04:32:50.961449+00:00,aj barner
136,Jordan Love,QB,GB,,,,sleeper,half_ppr,133.3,,,2026-07-19T04:32:50.961449+00:00,jordan love
137,Stefon Diggs,WR,,,,,sleeper,half_ppr,134.4,,,2026-07-19T04:32:50.961449+00:00,stefon diggs
138,Brian Robinson,RB,ATL,,,,sleeper,half_ppr,136.9,,,2026-07-19T04:32:50.961449+00:00,brian robinson
