adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
116,Jake Ferguson,TE,DAL,,,,sleeper,half_ppr,116.4,,,2026-09-06T16:17:37.033843+00:00,jacob ferguson
117,Patrick Mahomes,QB,KC,,,,sleeper,half_ppr,117.7,,,2026-09-06T16:17:37.033843+00:00,patrick mahomes
118,Aaron Jones,RB,MIN,,,,sleeper,half_ppr,118.8,,,2026-09-06T16:17:37.033843+00:00,aaron jones
119,Mike Washington,RB,LV,,,,sleeper,half_ppr,119.7,,,2026-09-06T16:17:37.033843+00:00,michael washington
120,Bo Nix,QB,DEN,,,,sleeper,half_ppr,120.0,,,2026-09-06T16:17:37.033843+00:00,bo nix
121,Matthew Golden,WR,GB,,,,sleeper,half_ppr,121.1,,,2026-09-06T16:17:37.033843+00:00,matthew golden
122,Wan'Dale Robinson,WR,TEN,,,,sleeper,half_ppr,122.0,,,2026-09-06T16:17:37.033843+00:00,wandale robinson
123,Denver Broncos,DST,DEN,,,,sleeper,half_ppr,123.4,,,2026-09-06T16:17:37.033843+00:00,denver broncos
124,Mark Andrews,TE,BAL,,,,sleeper,half_ppr,124.9,,,2026-09-06T16:17:37.033843+00:00,mark andrews
125,Rachaad White,RB,WAS,,,,sleeper,half_ppr,125.8,,,2026-09-06T16:17:37.033843+00:00,rachaad white
126,Dallas Goedert,TE,PHI,,,,sleeper,half_ppr,126.1,,,2026-09-06T16:17:37.033843+00:00,dallas goedert
127,Chris Rodriguez,RB,JAX,,,,sleeper,half_ppr,127.2,,,2026-09-06T16:17:37.033843+00:00,christopher rodriguez
128,Brock Purdy,QB,SF,,,,sleeper,half_ppr,127.3,,,2026-09-06T16:17:37.033843+00:00,brock purdy
129,Xavier Worthy,WR,KC,,,,sleeper,half_ppr,129.0,,,2026-09-06T16:17:37.033843+00:00,xavier worthy
130,Romeo Doubs,WR,NE,,,,sleeper,half_ppr,130.8,,,2026-09-06T16:17:37.033843+00:00,romeo doubs
131,Philadelphia Eagles,DST,PHI,,,,sleeper,half_ppr,131.8,,,2026-09-06T16:17:37.033843+00:00,philadelphia eagles
132,Tyler Allgeier,RB,ARI,,,,sleeper,half_ppr,132.1,,,2026-09-06T16:17:37.033843+00:00,tyler allgeier
133,Deebo Samuel,WR,SF,,,,sleeper,half_ppr,133.3,,,2026-09-06T16:17:37.033843+00:00,deebo samuel
134,Jakobi Meyers,WR,JAX,,,,sleeper,half_ppr,134.5,,,2026-09-06T16:17:37.033843+00:00,jakobi meyers
135,Woody Marks,RB,HOU,,,,sleeper,half_ppr,135.0,,,2026-09-06T16:17:37.033843+00:00,woody marks
136,Baltimore Ravens,DST,BAL,,,,sleeper,half_ppr,135.9,,,2026-09-06T16:17:37.033843+00:00,baltimore ravens
137,New England Patriots,DST,NE,,,,sleeper,half_ppr,137.6,,,2026-09-06T16:17:37.033843+00:00,new england patriots
138,Brandon Aubrey,K,DAL,,,,sleeper,half_ppr,138.2,,,2026-09-06T16:17:37.033843+00:00,brandon aubrey
139,Cameron Dicker,K,LAC,,,,sleeper,half_ppr,139.3,,,2026-09-06T16:17:37.033843+00:00,cameron dicker
140,Jason Myers,K,SEA,,,,sleeper,half_ppr,140.2,,,2026-09-06T16:17:37.033843+00:00,jason myers
141,Ka'imi Fairbairn,K,HOU,,,,sleeper,half_ppr,141.0,,,2026-09-06T16:17:37.033843+00:00,kaimi fairbairn
142,Ja'Kobi Lane,WR,BAL,,,,sleeper,half_ppr,142.5,,,2026-09-06T16:17:37.033843+00:00,jakobi lane
143,Zach Charbonnet,RB,SEA,,,,sleeper,half_ppr,143.0,,,2026-09-06T16:17:37.033843+00:00,zachary charbonnet
144,Jared Goff,QB,DET,,,,sleeper,half_ppr,143.8,,,2026-09-06T16:17:37.033843+00:00,jared goff
145,Jalen Coker,WR,CAR,,,,sleeper,half_ppr,145.2,,,2026-09-06T16:17:37.033843+00:00,jalen coker
146,Jonah Coleman,RB,DEN,,,,sleeper,half_ppr,146.0,,,2026-09-06T16:17:37.033843+00:00,jonah coleman
147,Cam Little,K,JAX,,,,sleeper,half_ppr,147.5,,,2026-09-06T16:17:37.033843+00:00,cameron little
148,Rashid Shaheed,WR,SEA,,,,sleeper,half_ppr,148.1,,,2026-09-06T16:17:37.033843+00:00,rashid shaheed
149,Kyler Murray,QB,MIN,,,,sleeper,half_ppr,149.1,,,2026-09-06T16:17:37.033843+00:00,kyler murray
150,Hunter Henry,TE,NE,,,,sleeper,half_ppr,150.2,,,2026-09-06T16:17:37.033843+00:00,hunter henry
151,Los Angeles Chargers,DST,LAC,,,,sleeper,half_ppr,151.8,,,2026-09-06T16:17:37.033843+00:00,los angeles chargers
152,Evan McPherson,K,CIN,,,,sleeper,half_ppr,151.8,,,2026-09-06T16:17:37.033843+00:00,evan mcpherson
153,Khalil Shakir,WR,BUF,,,,sleeper,half_ppr,153.3,,,2026-09-06T16:17:37.033843+00:00,khalil shakir
154,Tank Bigsby,RB,PHI,,,,sleeper,half_ppr,154.8,,,2026-09-06T16:17:37.033843+00:00,tank bigsby
155,Tyrone Tracy,RB,NYG,,,,sleeper,half_ppr,155.4,,,2026-09-06T16:17:37.033843+00:00,tyrone tracy
156,Baker Mayfield,QB,TB,,,,sleeper,half_ppr,156.8,,,2026-09-06T16:17:37.033843+00:00,baker mayfield
157,Jake Bates,K,DET,,,,sleeper,half_ppr,157.1,,,2026-09-06T16:17:37.033843+00:00,jacob bates
158,Minnesota Vikings,DST,MIN,,,,sleeper,half_ppr,158.8,,,2026-09-06T16:17:37.033843+00:00,minnesota vikings
159,Jacksonville Jaguars,DST,JAX,,,,sleeper,half_ppr,159.5,,,2026-09-06T16:17:37.033843+00:00,jacksonville jaguars
160,Alvin Kamara,RB,NO,,,,sleeper,half_ppr,159.9,,,2026-09-06T16:17:37.033843+00:00,alvin kamara
161,Harrison Mevis,K,LAR,,,,sleeper,half_ppr,161.9,,,2026-09-06T16:17:37.033843+00:00,harrison mevis
162,Kaelon Black,RB,SF,,,,sleeper,half_ppr,162.2,,,2026-09-06T16:17:37.033843+00:00,kaelon black
163,Juwan Johnson,TE,NO,,,,sleeper,half_ppr,163.6,,,2026-09-06T16:17:37.033843+00:00,juwan johnson
164,Jordan Love,QB,GB,,,,sleeper,half_ppr,164.1,,,2026-09-06T16:17:37.033843+00:00,jordan love
165,Keaton Mitchell,RB,LAC,,,,sleeper,half_ppr,165.2,,,2026-09-06T16:17:37.033843+00:00,keaton mitchell
166,Pittsburgh Steelers,DST,PIT,,,,sleeper,half_ppr,166.5,,,2026-09-06T16:17:37.033843+00:00,pittsburgh steelers
167,Tyjae Spears,RB,TEN,,,,sleeper,half_ppr,167.4,,,2026-09-06T16:17:37.033843+00:00,tyjae spears
168,Jalen Nailor,WR,LV,,,,sleeper,half_ppr,167.4,,,2026-09-06T16:17:37.033843+00:00,jalen nailor
169,Will Reichard,K,MIN,,,,sleeper,half_ppr,169.0,,,2026-09-06T16:17:37.033843+00:00,william reichard
170,Brenton Strange,TE,JAX,,,,sleeper,half_ppr,170.7,,,2026-09-06T16:17:37.033843+00:00,brenton strange
171,Denzel Boston,WR,CLE,,,,sleeper,half_ppr,171.0,,,2026-09-06T16:17:37.033843+00:00,denzel boston
172,Detroit Lions,DST,DET,,,,sleeper,half_ppr,172.1,,,2026-09-06T16:17:37.033843+00:00,detroit lions
173,Brian Robinson,RB,ATL,,,,sleeper,half_ppr,173.8,,,2026-09-06T16:17:37.033843+00:00,brian robinson
